FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
56715.8908,28167.1286,54005.3844,42294.8599,36784.7532,39374.0684,5876.5858,50321.5045,44032.4396,55893.7043,577.9266,-630.8556,26113.2717
56734.1298,28166.905,54002.0317,42298.3021,36796.9573,39378.6728,5871.3108,50327.6736,44043.839,55891.782,589.0578,-624.15,26115.4175
56750.0442,28169.2743,54000.02,42308.6733,36822.5276,39382.2938,5871.5343,50342.7386,44058.6805,55902.2874,601.7536,-610.8731,26119.2173
56749.5078,28169.2743,54001.1376,42313.4118,36816.135,39380.7739,5869.8356,50344.1244,44059.664,55906.7577,600.9489,-610.2473,26120.2008
56728.7654,28160.9148,54000.7353,42301.1184,36792.9786,39371.2074,5866.0805,50316.6318,44043.6602,55898.2641,587.4485,-627.1452,26115.8198
56708.0677,28148.5766,53992.1522,42286.098,36771.1633,39360.5679,5859.7773,50294.8165,44030.1597,55889.3681,571.3552,-639.7516,26111.8859
56721.2105,28151.2588,53985.8937,42288.1991,36780.0593,39361.5961,5858.0786,50301.8349,44032.8866,55896.9676,576.6749,-632.3755,26113.227
56743.294,28158.0091,53990.0064,42302.5489,36801.2041,39365.3959,5864.1583,50321.8174,44042.7661,55904.6566,593.0364,-616.3716,26119.5302
56753.6652,28158.4561,53993.1357,42303.0853,36803.6628,39367.497,5867.2875,50326.4666,44046.7,55902.8685,598.1326,-617.2657,26122.2124
56735.0686,28153.8069,53990.677,42288.7802,36776.5725,39364.3677,5864.2924,50301.2091,44030.6515,55900.991,580.8771,-631.5708,26116.8927
56727.3349,28144.7321,53990.7217,42276.755,36761.3286,39356.7681,5856.7822,50283.6406,44020.8614,55894.8219,560.7605,-639.6621,26110.0084
56745.7527,28149.2472,53996.3543,42284.3993,36778.0477,39362.5349,5860.3138,50303.3996,44030.7409,55900.991,574.1268,-626.9217,26115.3281
56774.497,28159.976,54002.7469,42296.7821,36803.6628,39370.5815,5868.8074,50328.21,44052.8244,55911.8092,598.3114,-606.9839,26123.4641
56771.9042,28162.3453,54003.7304,42295.9328,36808.0884,39370.4027,5868.0475,50325.5278,44061.2286,55913.5973,600.0549,-605.0169,26126.3251
56753.3523,28160.9148,54003.4622,42292.8035,36784.8873,39369.4192,5866.7958,50307.8252,44052.6009,55909.887,589.1025,-620.4396,26127.0404
56745.1715,28164.1334,53995.952,42284.6228,36761.418,39366.29,5868.1369,50299.421,44044.0625,55909.3058,575.155,-634.2083,26119.9325
56760.9519,28173.9235,53998.366,42297.3186,36791.5928,39378.4493,5872.339,50322.0856,44063.8661,55918.4253,590.7118,-621.289,26122.9724
56770.3396,28174.2811,53999.0366,42310.4167,36822.3041,39376.6612,5871.2661,50350.4276,44070.974,55923.298,603.2288,-611.8566,26126.8169
56763.6341,28165.0275,53995.3709,42304.8288,36818.7279,39371.3862,5867.9581,50350.5617,44066.2801,55923.5662,599.4737,-615.4329,26128.2474
56742.7576,28153.6728,53993.4486,42290.7472,36791.5928,39358.4222,5864.1583,50324.9019,44056.5348,55919.9452,583.2911,-624.463,26121.9889
56725.9938,28147.5037,53995.952,42284.9357,36771.6998,39351.4931,5863.2195,50306.8417,44045.8506,55909.9317,569.9247,-634.6554,26118.2338
56741.9529,28147.5931,53994.4321,42291.5071,36794.0515,39359.3609,5865.4994,50324.0079,44052.5115,55913.1503,582.844,-625.0441,26120.8713
56763.8576,28151.3035,53994.1192,42302.8171,36821.8571,39368.6146,5865.1417,50339.0729,44064.8943,55919.4088,601.8877,-607.7886,26121.4525
56758.7167,28151.6165,53995.952,42304.4711,36818.1914,39372.1908,5862.996,50329.5064,44070.0799,55920.8393,603.2735,-609.979,26119.9325
56740.3883,28154.9692,53994.7897,42294.8152,36796.2867,39373.5319,5861.1631,50315.5142,44058.8146,55918.2465,587.6273,-621.1549,26118.0997
56736.6332,28158.5008,53996.0861,42294.3234,36783.278,39378.7622,5868.1816,50319.5375,44055.4619,55913.9103,579.3571,-631.4814,26118.2785
56749.1055,28166.9497,53997.0696,42302.5936,36801.6511,39382.2491,5872.5178,50343.1857,44062.4803,55915.4749,589.8625,-620.5291,26121.9889
56771.3678,28174.3705,53997.4719,42317.614,36829.1438,39391.1898,5876.8094,50373.8075,44080.0488,55926.2484,605.8663,-601.0383,26127.8898
56771.1443,28181.4784,53995.0132,42323.2913,36832.0495,39394.4532,5877.3458,50378.412,44076.4278,55924.1027,607.7886,-605.5534,26123.8664
56760.639,28173.3871,53993.0463,42307.958,36808.4013,39390.0722,5874.2613,50356.0603,44069.007,55919.23,587.4485,-624.6865,26115.8198
56752.5476,28170.1684,53994.1192,42301.029,36796.9573,39391.0557,5872.8755,50346.7619,44063.3744,55910.6469,577.7925,-630.2744,26113.2717
56762.5612,28168.6038,53994.5662,42307.5557,36807.1944,39394.9449,5867.6898,50360.4859,44068.9176,55912.0774,587.4485,-620.1714,26115.9092
56785.3153,28172.94,53996.2649,42319.6256,36834.687,39405.7184,5869.925,50384.447,44083.7145,55921.3758,606.671,-607.7886,26121.0948
56781.0684,28169.0955,53990.677,42314.7976,36835.2681,39411.1276,5867.7346,50384.447,44083.8486,55915.0279,606.5369,-608.8614,26117.8315
56759.879,28161.63,53984.1503,42304.0241,36815.5092,39409.4288,5860.7608,50368.1302,44074.1479,55904.9696,586.4203,-623.4348,26114.7916
56750.983,28155.3268,53985.9831,42298.3915,36800.4888,39408.6689,5861.5655,50356.552,44068.8282,55910.2446,576.0491,-633.1801,26115.5069
56758.0462,28160.5572,53988.0842,42302.3701,36815.1516,39411.2617,5861.4761,50373.4052,44079.0653,55916.4137,582.2182,-624.9994,26118.6808
56778.6545,28172.8059,53989.8276,42323.9619,36839.1126,39415.732,5865.7229,50397.5898,44098.109,55923.2086,604.8381,-606.8945,26126.7722
56779.5932,28170.6154,53988.6653,42320.922,36832.9883,39413.7651,5867.7346,50402.7754,44091.6717,55920.9734,604.6146,-604.8828,26126.0569
56759.9237,28159.3055,53989.4253,42310.6849,36813.1399,39403.8856,5867.064,50384.2235,44083.3569,55917.3971,589.6837,-614.5388,26121.7207
56750.5807,28159.529,53994.1192,42294.9493,36799.0136,39392.3074,5865.097,50371.17,44077.6795,55915.7878,573.054,-621.1996,26122.5253
56772.9324,28176.3375,53999.2601,42312.2495,36819.9795,39405.0479,5875.1106,50399.4673,44095.4715,55924.4156,589.2366,-611.4095,26132.4942
56785.8964,28183.043,54002.3446,42323.4254,36852.6131,39408.356,5877.9716,50423.4284,44107.2732,55933.1328,609.1297,-598.7138,26135.3105
56781.2026,28179.5561,53996.5779,42311.3108,36838.9338,39400.4881,5872.3837,50421.4615,44104.6804,55930.8976,603.4523,-605.5534,26131.6895
56761.086,28170.9284,53990.3641,42292.4906,36803.3946,39387.4794,5866.1699,50393.2536,44087.1567,55923.0745,582.6205,-623.256,26122.883
