FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
57415.1874,28648.0486,54436.5048,42997.8222,37150.2936,39890.5277,5718.2014,50339.4753,43643.0275,55842.3847,1184.3294,-322.8486,26637.2859
57427.0338,28651.8037,54434.8955,43004.3936,37171.9748,39895.758,5718.2908,50358.1613,43650.9848,55849.4925,1197.964,-309.661,26639.9235
57420.4177,28656.0059,54428.6817,43003.9018,37163.4811,39892.9417,5714.7592,50366.0738,43643.9663,55845.3351,1190.1855,-311.5833,26634.6484
57395.0708,28650.3732,54425.4184,42994.6929,37141.4423,39886.1021,5712.1217,50350.4723,43635.0256,55833.9357,1172.17,-325.9331,26628.7923
57383.6714,28650.5967,54426.4466,42989.4179,37132.0099,39890.7512,5713.284,50347.2537,43635.3832,55831.6559,1166.9844,-332.4598,26628.2558
57399.6753,28657.034,54428.6817,42997.1516,37155.9262,39903.0447,5715.698,50364.9116,43643.9663,55840.8648,1179.8143,-320.3452,26631.6533
57417.959,28655.0671,54430.4252,43001.7561,37175.6405,39905.2799,5716.7709,50390.4819,43657.7797,55845.8269,1189.9173,-314.1314,26635.1849
57425.2009,28654.5753,54431.0063,43001.3537,37177.6521,39904.3411,5717.7544,50385.0281,43651.7447,55841.7588,1187.5033,-317.35,26634.0226
57407.4984,28653.9495,54433.6885,42989.9096,37156.4627,39892.1818,5714.6251,50357.4908,43631.7623,55838.272,1171.3654,-329.107,26630.7592
57400.2117,28642.7736,54432.258,42982.4889,37142.0681,39889.0972,5712.7923,50334.7814,43625.9061,55834.5169,1159.3401,-336.9302,26625.7972
57410.9405,28639.1973,54428.6817,42986.5569,37154.7639,39898.0379,5707.6514,50354.6298,43636.2326,55833.2205,1169.5772,-325.039,26627.3171
57425.8268,28654.7989,54431.0957,42997.6434,37167.5491,39904.6987,5709.3501,50377.0709,43654.0693,55841.4012,1181.2449,-314.1314,26630.6251
57419.3895,28659.3586,54435.4767,42998.1798,37160.0389,39906.1739,5709.5736,50372.4664,43655.5892,55841.133,1181.6919,-318.11,26630.2228
57406.8278,28655.5588,54438.0248,42986.1546,37131.2052,39900.7201,5705.8185,50352.1711,43630.8682,55831.03,1160.0107,-336.0361,26624.0984
57396.7695,28653.1448,54432.7945,42975.2916,37110.9545,39894.9981,5700.9906,50338.0448,43622.5981,55819.1836,1147.1808,-350.073,26616.0518
57410.7617,28660.4315,54426.4019,42982.3101,37134.6921,39896.7862,5702.1528,50361.8717,43636.5008,55824.7715,1160.726,-336.4384,26619.6281
57428.4643,28671.8309,54429.8887,42998.3139,37164.9116,39908.4091,5704.7904,50391.9125,43650.4483,55830.2253,1185.1788,-321.731,26627.7641
57426.4526,28668.3887,54430.0675,42997.9116,37155.7027,39909.2138,5702.6446,50381.4518,43643.9216,55825.6209,1181.379,-330.4482,26626.6465
57401.8657,28659.3139,54426.0889,42987.6745,37132.0993,39908.4985,5697.0567,50357.1779,43625.9508,55820.6141,1164.034,-343.0545,26621.9079
57395.786,28662.9349,54430.5593,42986.244,37119.0012,39909.7949,5697.1908,50342.0234,43618.6641,55822.0446,1158.0437,-346.3179,26623.8302
57421.6694,28671.4286,54432.1239,42995.9893,37136.659,39915.3382,5700.0518,50365.7609,43624.6097,55822.4022,1174.7628,-330.2693,26626.87
57437.1815,28677.7318,54432.3921,42999.3421,37159.0555,39918.2886,5703.4045,50383.8658,43629.2142,55827.2302,1190.6326,-323.9661,26625.216
57430.8783,28679.7881,54432.4815,42995.9893,37158.3849,39922.4907,5710.2442,50376.6686,43622.151,55824.995,1189.515,-325.2625,26625.663
57414.6509,28666.3771,54432.8839,42985.037,37142.1129,39916.1875,5709.0372,50349.4889,43601.4533,55819.6306,1177.1768,-336.4384,26623.4279
57397.4848,28654.8883,54431.811,42972.52,37132.6357,39906.9786,5702.5105,50331.2051,43590.3668,55810.0194,1164.6599,-343.4122,26620.4327
57408.2136,28662.8008,54433.1074,42980.5219,37162.6765,39907.6939,5707.562,50351.9475,43599.6205,55822.1787,1181.9601,-327.2742,26626.6018
57418.3166,28671.7415,54434.672,42985.7075,37182.2566,39902.7318,5715.1169,50365.5374,43615.222,55831.3876,1192.2419,-317.4394,26631.5639
57407.7666,28672.3226,54429.4417,42983.1594,37174.9252,39896.6074,5716.5921,50346.1361,43601.2745,55829.6442,1187.861,-325.1284,26629.9993
57389.304,28669.1487,54433.465,42968.1391,37155.211,39891.9582,5720.1684,50318.867,43580.845,55823.3857,1173.377,-335.8126,26627.9429
57372.272,28662.2643,54437.7118,42954.1022,37133.6639,39880.8271,5718.872,50297.1858,43564.9753,55819.8988,1165.1516,-341.6687,26627.0936
57383.4926,28669.1934,54437.8459,42962.2829,37151.2324,39877.7872,5724.147,50303.1313,43572.5302,55825.4868,1179.7249,-325.0837,26633.6203
57399.7647,28681.621,54437.6224,42972.6988,37172.3771,39878.5472,5730.6737,50318.8223,43585.4048,55829.4654,1194.9688,-313.3267,26640.4152
57392.7909,28682.1127,54436.3707,42971.9388,37162.1847,39872.1099,5729.3326,50315.4248,43584.1531,55831.9688,1196.3099,-317.2606,26641.801
57369.3663,28677.24,54435.2978,42963.177,37135.0497,39860.3529,5729.4667,50289.7203,43556.7498,55825.0844,1176.6404,-333.3092,26635.6766
57346.3887,28672.9485,54431.9898,42950.8388,37116.4531,39856.5531,5726.7398,50252.3482,43541.3271,55819.6306,1161.5753,-343.591,26629.4628
57354.1671,28679.6987,54425.329,42957.1867,37136.2567,39857.0895,5728.9749,50248.0119,43547.8091,55822.2681,1177.8474,-329.8223,26632.3239
57370.3498,28687.0748,54422.8256,42961.8359,37154.7639,39859.5035,5732.5512,50259.4113,43550.8043,55822.4916,1191.7502,-319.4958,26634.7826
57366.7735,28686.6724,54422.6468,42958.1702,37149.7571,39857.4471,5730.2266,50248.1014,43535.4263,55812.4334,1179.412,-329.867,26629.1052
57345.584,28682.1574,54423.1832,42952.5822,37126.1984,39851.9039,5729.3773,50217.5689,43521.5682,55799.3352,1166.6268,-343.2781,26625.9313
57335.3469,28688.7288,54423.8538,42949.9894,37115.6037,39849.5346,5733.1324,50203.4426,43513.4768,55795.8037,1169.1749,-348.419,26626.0207
57352.4237,28694.8979,54424.3008,42964.4287,37144.5268,39857.626,5734.2499,50217.9265,43515.3991,55804.4314,1183.033,-337.3325,26630.6251
57369.5898,28695.032,54426.983,42972.6094,37165.0457,39856.5084,5732.9088,50228.6553,43520.4059,55801.3022,1194.4324,-326.5142,26632.9497
57365.1642,28696.686,54429.2182,42978.9126,37155.4345,39859.8164,5736.0381,50219.357,43519.0201,55801.2575,1195.3712,-328.2577,26630.7592
57352.5578,28690.1593,54428.5923,42970.5977,37124.5444,39861.0234,5733.1324,50191.462,43511.2864,55796.4295,1180.9766,-341.6687,26625.976
57343.0359,28679.5646,54427.6088,42958.3043,37097.8117,39853.2897,5727.4103,50173.9383,43501.2728,55789.0087,1165.241,-349.0895,26622.9808
57358.9951,28687.0301,54433.465,42974.5317,37123.248,39864.9126,5732.283,50200.4027,43511.4652,55796.1613,1181.7813,-328.3024,26629.1052
57378.2176,28698.5636,54435.2531,42991.9213,37150.4724,39871.6629,5738.005,50212.428,43524.9209,55802.6433,1199.618,-316.7689,26633.6203
57378.5305,28699.86,54437.6671,42991.8319,37145.2421,39873.451,5741.5366,50203.4426,43522.6858,55802.2857,1201.6296,-317.2606,26636.2578
57359.7103,28688.8629,54437.8906,42980.4772,37112.1168,39861.8281,5738.765,50178.9004,43502.8821,55792.4062,1183.4353,-330.2693,26629.6864
57350.4567,28680.4587,54436.0131,42973.6823,37096.2471,39859.5482,5736.3957,50157.8003,43492.3321,55789.9922,1173.6453,-331.6551,26628.6582
57369.8133,28689.2653,54437.8906,42982.0865,37117.9283,39864.4656,5740.3743,50167.6351,43502.8821,55796.2954,1188.5762,-316.3218,26634.7378
57391.9415,28702.3187,54440.3493,42999.7891,37145.6444,39870.8582,5746.3199,50188.2881,43522.1046,55806.4431,1207.7093,-301.7932,26639.9682
57391.1369,28696.999,54442.361,42995.2294,37140.0118,39870.8582,5742.9671,50172.4631,43518.9754,55802.7327,1203.9095,-305.1013,26638.94
57372.4955,28683.9902,54441.7351,42980.7901,37116.5425,39864.6891,5739.1673,50147.742,43504.3573,55798.2624,1190.3644,-315.4278,26638.3588
57361.2303,28676.7483,54437.7118,42968.452,37096.2471,39856.106,5736.6639,50132.1852,43494.6567,55791.6462,1179.412,-327.3189,26634.9167
57379.8269,28683.3197,54437.1307,42981.5501,37122.3092,39860.934,5737.7368,50149.6196,43507.3078,55795.4907,1192.8678,-316.8583,26637.0624
57398.5577,28684.7502,54434.8508,42987.6298,37139.6095,39860.6211,5735.0099,50158.7838,43517.6343,55798.7988,1199.8862,-305.3695,26636.0343
57399.5411,28676.033,54436.2813,42984.0982,37136.1226,39856.866,5734.3841,50161.466,43514.1027,55803.3586,1192.7336,-311.5833,26635.6319
57376.2953,28667.8523,54439.3659,42971.3577,37114.3967,39847.97,5731.2995,50142.2435,43502.7033,55799.2905,1173.4217,-324.9496,26633.2626
57359.2633,28662.8008,54435.0296,42956.8738,37098.1693,39840.8175,5727.9021,50116.8072,43494.7014,55797.2342,1164.7046,-334.3821,26630.1781
57381.615,28669.5957,54435.7002,42966.6638,37116.9895,39843.9467,5727.9915,50122.2163,43500.7811,55794.5967,1181.1107,-323.7873,26634.7378
57408.303,28686.8066,54441.1987,42976.141,37138.6707,39852.5298,5730.0478,50152.9723,43520.093,55806.8007,1197.2934,-311.0021,26640.147
57419.6577,28688.5053,54442.6739,42984.0982,37141.3529,39858.833,5734.3394,50154.4476,43526.3515,55809.8406,1196.8017,-314.4443,26639.4764
57397.4401,28682.0233,54436.5495,42974.7105,37120.1187,39857.0001,5733.0877,50130.3971,43519.1095,55797.6812,1183.6588,-326.7378,26635.3637
57385.4595,28676.8824,54432.705,42966.485,37098.9293,39857.5366,5731.7019,50123.781,43510.3923,55796.8318,1175.5228,-331.2975,26635.5872
57392.478,28681.1292,54436.1919,42974.8446,37125.5726,39865.0914,5733.5794,50151.6759,43523.6245,55805.9067,1193.4042,-315.0702,26638.7612
57410.0465,28690.0699,54441.2881,42981.3266,37149.0866,39873.7639,5735.8593,50177.7828,43541.4612,55817.8425,1208.7822,-304.6095,26642.9633
57408.1689,28686.8066,54437.8012,42976.141,37138.8942,39872.5569,5734.7864,50170.1385,43544.0093,55813.7745,1204.2671,-309.214,26639.6105
57388.8123,28676.8377,54433.1968,42964.2498,37116.0954,39866.2537,5735.7252,50145.1939,43532.7888,55805.9961,1185.8046,-322.9827,26633.4414
57382.4197,28672.1885,54432.7945,42957.3655,37095.9789,39862.3645,5735.4122,50136.4321,43525.5021,55803.3139,1176.7298,-329.2859,26629.9993
57396.3672,28672.6356,54431.9451,42965.8145,37115.4249,39860.934,5735.7699,50150.5584,43525.1445,55809.7959,1184.7764,-319.6746,26634.3802
57411.7899,28676.5695,54433.1074,42978.4209,37142.0681,39860.3529,5739.4356,50171.9713,43540.4778,55821.2847,1198.3216,-306.0848,26640.0576
57410.3147,28678.9834,54433.7779,42979.6278,37140.5482,39861.3811,5735.9934,50170.362,43537.3932,55817.7084,1195.9076,-308.8564,26639.0741
57396.546,28675.3625,54431.3639,42965.4568,37116.3636,39861.7834,5732.9535,50146.3115,43523.8034,55812.8804,1175.8804,-324.9496,26634.112
57383.8502,28665.483,54428.6817,42954.2363,37098.0799,39867.1925,5729.109,50129.503,43514.4156,55804.1185,1163.4529,-334.2032,26630.9828
57405.7102,28679.3411,54438.2036,42972.52,37128.4783,39882.794,5738.9438,50167.0986,43540.8801,55814.3556,1190.275,-316.5007,26641.7563
57418.6742,28694.2273,54440.4835,42984.724,37151.2324,39888.5161,5741.3131,50196.7371,43567.121,55826.6938,1208.6481,-302.5085,26647.4783
57411.4323,28694.9873,54437.8459,42989.3732,37155.4345,39886.6385,5740.419,50200.8498,43556.571,55824.5033,1202.926,-308.6776,26643.6338
57387.1583,28687.1195,54439.0082,42981.6842,37138.8048,39883.2411,5741.3131,50189.2716,43547.1386,55817.3507,1191.2584,-317.5288,26640.7281
57374.9542,28681.1292,54435.6108,42977.3927,37122.7115,39883.2411,5738.4074,50172.016,43542.8917,55810.6899,1184.1506,-325.3073,26637.5989
57393.685,28689.8017,54435.9684,42987.0933,37134.6474,39889.3207,5735.7699,50188.7798,43546.8256,55810.0641,1192.0631,-318.1994,26635.4978
57413.3098,28703.0339,54436.8178,43000.1915,37159.1449,39898.0379,5738.0497,50212.2492,43558.7168,55814.5344,1209.2739,-307.1576,26636.6601
57428.6431,28705.3138,54435.9237,43005.0194,37166.8339,39898.2614,5742.386,50211.7574,43558.0015,55810.9134,1205.6977,-305.8612,26641.4434
57413.0416,28702.8551,54433.7779,42995.3188,37155.658,39902.4636,5743.4142,50198.1229,43545.6634,55806.3537,1193.0913,-312.2985,26640.0576
57409.6441,28703.0339,54434.8955,42990.4908,37145.3315,39909.4373,5746.7669,50194.9489,43542.847,55805.3255,1190.722,-315.3384,26640.8175
57432.6664,28710.0524,54438.9188,42995.1847,37157.5356,39913.6841,5747.5716,50214.1267,43561.4884,55812.6569,1203.9095,-305.8165,26645.6902
